Name,Value,Timestamp,Step
"mpl-cross-entropy/teacher-on-u",0.71786964,1620727870134,10250
"mpl-cross-entropy/student-on-u",1.3559976,1620727870139,10250
"mpl-cross-entropy/student-on-l",0.41642958,1620727870144,10250
"mpl-lr/student",0.04993347,1620727870146,10250
"mpl-lr/teacher",0.04991913,1620727870147,10250
"mpl-uda/weight",8.0,1620728058066,10500
"mpl-uda/u-ratio",0.9546787,1620728058073,10500
"mpl-uda/l-ratio",0.0005,1620728058078,10500
"mpl/dot-product",0.85808885,1620728058084,10500
"mpl/moving-dot-product",-0.8626266,1620728058089,10500
"mpl-cross-entropy/teacher-on-l",0.74863845,1620728058095,10500
"mpl-cross-entropy/teacher-on-u",0.7133768,1620728058100,10500
"mpl-cross-entropy/student-on-u",1.3518665,1620728058105,10500
"mpl-cross-entropy/student-on-l",0.41467485,1620728058111,10500
"mpl-lr/student",0.049926285,1620728058112,10500
"mpl-lr/teacher",0.04991125,1620728058114,10500
"mpl-uda/weight",8.0,1620728246397,10750
"mpl-uda/u-ratio",0.95475006,1620728246404,10750
"mpl-uda/l-ratio",0.00060416665,1620728246409,10750
"mpl/dot-product",0.8580465,1620728246414,10750
"mpl/moving-dot-product",-0.8626272,1620728246420,10750
"mpl-cross-entropy/teacher-on-l",0.7468616,1620728246425,10750
"mpl-cross-entropy/teacher-on-u",0.7070714,1620728246430,10750
"mpl-cross-entropy/student-on-u",1.3462864,1620728246435,10750
"mpl-cross-entropy/student-on-l",0.41289726,1620728246441,10750
"mpl-lr/student",0.049918734,1620728246442,10750
"mpl-lr/teacher",0.049903,1620728246444,10750
"mpl-uda/weight",8.0,1620728433628,11000
"mpl-uda/u-ratio",0.9557651,1620728433636,11000
"mpl-uda/l-ratio",0.00033333333,1620728433641,11000
"mpl/dot-product",0.8576228,1620728433647,11000
"mpl/moving-dot-product",-0.8626315,1620728433652,11000
"mpl-cross-entropy/teacher-on-l",0.7470222,1620728433657,11000
"mpl-cross-entropy/teacher-on-u",0.70691645,1620728433662,11000
"mpl-cross-entropy/student-on-u",1.3445618,1620728433668,11000
"mpl-cross-entropy/student-on-l",0.4078836,1620728433673,11000
"mpl-lr/student",0.049910814,1620728433674,11000
"mpl-lr/teacher",0.049894392,1620728433676,11000
"mpl-val/ema-loss",1.7330385,1620728450576,11020
"mpl-val/ema-acc",0.9028,1620728450577,11020
"mpl-val/student-loss",1.7398373,1620728450578,11020
"mpl-val/student-acc",0.8923,1620728450579,11020
"mpl-uda/weight",8.0,1620728651672,11250
"mpl-uda/u-ratio",0.9559583,1620728651680,11250
"mpl-uda/l-ratio",0.00035416667,1620728651686,11250
"mpl/dot-product",0.85791343,1620728651692,11250
"mpl/moving-dot-product",-0.8626283,1620728651698,11250
"mpl-cross-entropy/teacher-on-l",0.7444328,1620728651704,11250
"mpl-cross-entropy/teacher-on-u",0.7045821,1620728651711,11250
"mpl-cross-entropy/student-on-u",1.3423846,1620728651717,11250
"mpl-cross-entropy/student-on-l",0.40362865,1620728651723,11250
"mpl-lr/student",0.04990253,1620728651724,11250
"mpl-lr/teacher",0.049885415,1620728651726,11250
"mpl-uda/weight",8.0,1620728838594,11500
"mpl-uda/u-ratio",0.9571605,1620728838601,11500
"mpl-uda/l-ratio",0.00035416667,1620728838607,11500
"mpl/dot-product",0.8573771,1620728838612,11500
"mpl/moving-dot-product",-0.8626337,1620728838618,11500
"mpl-cross-entropy/teacher-on-l",0.74261427,1620728838623,11500
"mpl-cross-entropy/teacher-on-u",0.70191634,1620728838629,11500
"mpl-cross-entropy/student-on-u",1.337687,1620728838635,11500
"mpl-cross-entropy/student-on-l",0.40182227,1620728838640,11500
"mpl-lr/student",0.049893875,1620728838642,11500
"mpl-lr/teacher",0.04987607,1620728838643,11500
"mpl-uda/weight",8.0,1620729025127,11750
"mpl-uda/u-ratio",0.9579256,1620729025134,11750
"mpl-uda/l-ratio",0.0004583334,1620729025139,11750
"mpl/dot-product",0.85804343,1620729025144,11750
"mpl/moving-dot-product",-0.8626271,1620729025149,11750
"mpl-cross-entropy/teacher-on-l",0.7428772,1620729025154,11750
"mpl-cross-entropy/teacher-on-u",0.7002701,1620729025160,11750
"mpl-cross-entropy/student-on-u",1.3355061,1620729025165,11750
"mpl-cross-entropy/student-on-l",0.4001906,1620729025170,11750
"mpl-lr/student",0.049884852,1620729025171,11750
"mpl-lr/teacher",0.049866363,1620729025173,11750
"mpl-uda/weight",8.0,1620729212539,12000
"mpl-uda/u-ratio",0.95889574,1620729212547,12000
"mpl-uda/l-ratio",0.00035416667,1620729212553,12000
"mpl/dot-product",0.8583853,1620729212558,12000
"mpl/moving-dot-product",-0.8626239,1620729212563,12000
"mpl-cross-entropy/teacher-on-l",0.7415808,1620729212568,12000
"mpl-cross-entropy/teacher-on-u",0.69653916,1620729212574,12000
"mpl-cross-entropy/student-on-u",1.3317034,1620729212579,12000
"mpl-cross-entropy/student-on-l",0.3946547,1620729212584,12000
"mpl-lr/student",0.049875464,1620729212586,12000
"mpl-lr/teacher",0.04985629,1620729212587,12000
"mpl-val/ema-loss",1.7296219,1620729229684,12020
"mpl-val/ema-acc",0.9026,1620729229685,12020
"mpl-val/student-loss",1.740522,1620729229686,12020
"mpl-val/student-acc",0.8938,1620729229687,12020
"mpl-uda/weight",8.0,1620729431280,12250
"mpl-uda/u-ratio",0.95830387,1620729431287,12250
"mpl-uda/l-ratio",0.00029166666,1620729431292,12250
"mpl/dot-product",0.85754997,1620729431297,12250
"mpl/moving-dot-product",-0.8626322,1620729431303,12250
"mpl-cross-entropy/teacher-on-l",0.74107313,1620729431308,12250
"mpl-cross-entropy/teacher-on-u",0.6946797,1620729431314,12250
"mpl-cross-entropy/student-on-u",1.3292749,1620729431319,12250
"mpl-cross-entropy/student-on-l",0.39647493,1620729431325,12250
"mpl-lr/student",0.04986571,1620729431326,12250
"mpl-lr/teacher",0.049845856,1620729431328,12250
"mpl-uda/weight",8.0,1620729617895,12500
"mpl-uda/u-ratio",0.9586367,1620729617903,12500
"mpl-uda/l-ratio",0.00029166666,1620729617908,12500
"mpl/dot-product",0.85745084,1620729617913,12500
"mpl/moving-dot-product",-0.862633,1620729617919,12500
"mpl-cross-entropy/teacher-on-l",0.7408384,1620729617924,12500
"mpl-cross-entropy/teacher-on-u",0.6925699,1620729617929,12500
"mpl-cross-entropy/student-on-u",1.3286953,1620729617934,12500
"mpl-cross-entropy/student-on-l",0.39134693,1620729617940,12500
"mpl-lr/student",0.04985559,1620729617941,12500
"mpl-lr/teacher",0.049835052,1620729617943,12500
"mpl-uda/weight",8.0,1620729804847,12750
"mpl-uda/u-ratio",0.95917547,1620729804854,12750
"mpl-uda/l-ratio",0.00035416667,1620729804860,12750
"mpl/dot-product",0.8577635,1620729804865,12750
"mpl/moving-dot-product",-0.86263007,1620729804871,12750
"mpl-cross-entropy/teacher-on-l",0.7406645,1620729804876,12750
"mpl-cross-entropy/teacher-on-u",0.69270974,1620729804881,12750
"mpl-cross-entropy/student-on-u",1.3260663,1620729804886,12750
"mpl-cross-entropy/student-on-l",0.39003745,1620729804892,12750
"mpl-lr/student",0.0498451,1620729804893,12750
"mpl-lr/teacher",0.049823884,1620729804895,12750
"mpl-uda/weight",8.0,1620729992075,13000
"mpl-uda/u-ratio",0.95991683,1620729992081,13000
"mpl-uda/l-ratio",0.00037500003,1620729992086,13000
"mpl/dot-product",0.85729223,1620729992091,13000
"mpl/moving-dot-product",-0.8626348,1620729992097,13000
"mpl-cross-entropy/teacher-on-l",0.7404341,1620729992102,13000
"mpl-cross-entropy/teacher-on-u",0.6899604,1620729992107,13000
"mpl-cross-entropy/student-on-u",1.322632,1620729992113,13000
"mpl-cross-entropy/student-on-l",0.38740307,1620729992118,13000
"mpl-lr/student",0.049834244,1620729992119,13000
"mpl-lr/teacher",0.049812354,1620729992121,13000
"mpl-val/ema-loss",1.7268696,1620730008978,13020
"mpl-val/ema-acc",0.908,1620730008978,13020
"mpl-val/student-loss",1.7344279,1620730008979,13020
"mpl-val/student-acc",0.8977,1620730008980,13020
"mpl-uda/weight",8.0,1620730211702,13250
"mpl-uda/u-ratio",0.9604911,1620730211709,13250
"mpl-uda/l-ratio",0.0003125,1620730211716,13250
"mpl/dot-product",0.857966,1620730211722,13250
"mpl/moving-dot-product",-0.86262786,1620730211728,13250
"mpl-cross-entropy/teacher-on-l",0.73844606,1620730211733,13250
"mpl-cross-entropy/teacher-on-u",0.6857264,1620730211739,13250
"mpl-cross-entropy/student-on-u",1.3184649,1620730211745,13250
"mpl-cross-entropy/student-on-l",0.3825682,1620730211751,13250
"mpl-lr/student",0.049823023,1620730211753,13250
"mpl-lr/teacher",0.04980046,1620730211755,13250
"mpl-uda/weight",8.0,1620730398495,13500
"mpl-uda/u-ratio",0.96069044,1620730398502,13500
"mpl-uda/l-ratio",0.00016666665,1620730398507,13500
"mpl/dot-product",0.8569287,1620730398513,13500
"mpl/moving-dot-product",-0.8626384,1620730398518,13500
"mpl-cross-entropy/teacher-on-l",0.73866844,1620730398523,13500
"mpl-cross-entropy/teacher-on-u",0.685227,1620730398529,13500
"mpl-cross-entropy/student-on-u",1.3180604,1620730398534,13500
"mpl-cross-entropy/student-on-l",0.3796251,1620730398539,13500
"mpl-lr/student",0.049811438,1620730398541,13500
"mpl-lr/teacher",0.0497882,1620730398542,13500
"mpl-uda/weight",8.0,1620730586319,13750
"mpl-uda/u-ratio",0.9606279,1620730586326,13750
"mpl-uda/l-ratio",0.0003125,1620730586331,13750
"mpl/dot-product",0.8580031,1620730586337,13750
"mpl/moving-dot-product",-0.8626274,1620730586342,13750
"mpl-cross-entropy/teacher-on-l",0.7368721,1620730586347,13750
"mpl-cross-entropy/teacher-on-u",0.68375665,1620730586352,13750
"mpl-cross-entropy/student-on-u",1.3164241,1620730586360,13750
"mpl-cross-entropy/student-on-l",0.3796124,1620730586370,13750
"mpl-lr/student",0.049799483,1620730586372,13750
"mpl-lr/teacher",0.049775578,1620730586373,13750
"mpl-uda/weight",8.0,1620730773533,14000
"mpl-uda/u-ratio",0.96142,1620730773540,14000
"mpl-uda/l-ratio",0.00022916665,1620730773545,14000
"mpl/dot-product",0.8573412,1620730773551,14000
"mpl/moving-dot-product",-0.8626344,1620730773556,14000
"mpl-cross-entropy/teacher-on-l",0.7380559,1620730773562,14000
"mpl-cross-entropy/teacher-on-u",0.6800389,1620730773567,14000
"mpl-cross-entropy/student-on-u",1.3128604,1620730773572,14000
"mpl-cross-entropy/student-on-l",0.3776089,1620730773578,14000
"mpl-lr/student",0.049787164,1620730773579,14000
"mpl-lr/teacher",0.04976259,1620730773581,14000
"mpl-val/ema-loss",1.7227076,1620730790453,14020
"mpl-val/ema-acc",0.9087,1620730790453,14020
"mpl-val/student-loss",1.7376285,1620730790454,14020
"mpl-val/student-acc",0.9023,1620730790455,14020
"mpl-uda/weight",8.0,1620730993579,14250
"mpl-uda/u-ratio",0.9619105,1620730993586,14250
"mpl-uda/l-ratio",0.00022916665,1620730993591,14250
"mpl/dot-product",0.8575267,1620730993597,14250
"mpl/moving-dot-product",-0.86263233,1620730993602,14250
"mpl-cross-entropy/teacher-on-l",0.73821247,1620730993608,14250
"mpl-cross-entropy/teacher-on-u",0.67881113,1620730993614,14250
"mpl-cross-entropy/student-on-u",1.3110065,1620730993619,14250
"mpl-cross-entropy/student-on-l",0.37479228,1620730993625,14250
"mpl-lr/student",0.04977448,1620730993626,14250
"mpl-lr/teacher",0.04974924,1620730993628,14250
"mpl-uda/weight",8.0,1620731180134,14500
"mpl-uda/u-ratio",0.96156263,1620731180141,14500
"mpl-uda/l-ratio",0.00018749999,1620731180146,14500
"mpl/dot-product",0.8573617,1620731180152,14500
"mpl/moving-dot-product",-0.86263394,1620731180157,14500
"mpl-cross-entropy/teacher-on-l",0.73628694,1620731180162,14500
"mpl-cross-entropy/teacher-on-u",0.67504835,1620731180167,14500
"mpl-cross-entropy/student-on-u",1.3080342,1620731180172,14500
"mpl-cross-entropy/student-on-l",0.37067398,1620731180178,14500
"mpl-lr/student",0.04976143,1620731180179,14500
"mpl-lr/teacher",0.049735527,1620731180180,14500
"mpl-uda/weight",8.0,1620731366901,14750
"mpl-uda/u-ratio",0.9625384,1620731366909,14750
"mpl-uda/l-ratio",0.00024999995,1620731366914,14750
"mpl/dot-product",0.85821307,1620731366920,14750
"mpl/moving-dot-product",-0.8626254,1620731366925,14750
"mpl-cross-entropy/teacher-on-l",0.7363722,1620731366930,14750
"mpl-cross-entropy/teacher-on-u",0.677051,1620731366936,14750
"mpl-cross-entropy/student-on-u",1.308207,1620731366941,14750
"mpl-cross-entropy/student-on-l",0.37188596,1620731366946,14750
"mpl-lr/student",0.049748015,1620731366948,14750
"mpl-lr/teacher",0.04972145,1620731366949,14750
"mpl-uda/weight",8.0,1620731554148,15000
"mpl-uda/u-ratio",0.9627768,1620731554155,15000
"mpl-uda/l-ratio",0.00022916665,1620731554160,15000
"mpl/dot-product",0.8566966,1620731554165,15000
"mpl/moving-dot-product",-0.862641,1620731554170,15000
"mpl-cross-entropy/teacher-on-l",0.73529696,1620731554176,15000
"mpl-cross-entropy/teacher-on-u",0.6753087,1620731554181,15000
"mpl-cross-entropy/student-on-u",1.3058841,1620731554186,15000
"mpl-cross-entropy/student-on-l",0.366406,1620731554191,15000
"mpl-lr/student",0.049734235,1620731554193,15000
"mpl-lr/teacher",0.04970701,1620731554194,15000
"mpl-val/ema-loss",1.7203363,1620731571224,15020
"mpl-val/ema-acc",0.9135,1620731571225,15020
"mpl-val/student-loss",1.7298427,1620731571226,15020
"mpl-val/student-acc",0.9014,1620731571227,15020
"mpl-uda/weight",8.0,1620731772712,15250
"mpl-uda/u-ratio",0.96264875,1620731772719,15250
"mpl-uda/l-ratio",0.00024999995,1620731772725,15250
"mpl/dot-product",0.85765505,1620731772730,15250
"mpl/moving-dot-product",-0.8626311,1620731772735,15250
"mpl-cross-entropy/teacher-on-l",0.7351059,1620731772740,15250
"mpl-cross-entropy/teacher-on-u",0.6738216,1620731772746,15250
"mpl-cross-entropy/student-on-u",1.3057103,1620731772751,15250
"mpl-cross-entropy/student-on-l",0.36671945,1620731772756,15250
"mpl-lr/student",0.04972009,1620731772758,15250
"mpl-lr/teacher",0.04969221,1620731772759,15250
"mpl-uda/weight",8.0,1620731960037,15500
"mpl-uda/u-ratio",0.96284246,1620731960046,15500
"mpl-uda/l-ratio",0.000125,1620731960051,15500
"mpl/dot-product",0.85812706,1620731960056,15500
"mpl/moving-dot-product",-0.86262614,1620731960061,15500
"mpl-cross-entropy/teacher-on-l",0.7352723,1620731960066,15500
"mpl-cross-entropy/teacher-on-u",0.67134434,1620731960071,15500
"mpl-cross-entropy/student-on-u",1.3025837,1620731960076,15500
"mpl-cross-entropy/student-on-l",0.36458305,1620731960081,15500
"mpl-lr/student",0.04970558,1620731960083,15500
"mpl-lr/teacher",0.049677044,1620731960084,15500
"mpl-uda/weight",8.0,1620732148075,15750
"mpl-uda/u-ratio",0.9641073,1620732148083,15750
"mpl-uda/l-ratio",0.00014583333,1620732148089,15750
"mpl/dot-product",0.85751796,1620732148094,15750
"mpl/moving-dot-product",-0.8626326,1620732148099,15750
"mpl-cross-entropy/teacher-on-l",0.73555845,1620732148105,15750
"mpl-cross-entropy/teacher-on-u",0.670947,1620732148110,15750
"mpl-cross-entropy/student-on-u",1.3009176,1620732148116,15750
"mpl-cross-entropy/student-on-l",0.36172608,1620732148121,15750
"mpl-lr/student",0.049690705,1620732148122,15750
"mpl-lr/teacher",0.049661517,1620732148123,15750
"mpl-uda/weight",8.0,1620732334421,16000
"mpl-uda/u-ratio",0.9642383,1620732334428,16000
"mpl-uda/l-ratio",0.00014583333,1620732334433,16000
"mpl/dot-product",0.8579179,1620732334438,16000
"mpl/moving-dot-product",-0.8626285,1620732334444,16000
"mpl-cross-entropy/teacher-on-l",0.7344928,1620732334449,16000
"mpl-cross-entropy/teacher-on-u",0.66897887,1620732334454,16000
"mpl-cross-entropy/student-on-u",1.2996439,1620732334459,16000
"mpl-cross-entropy/student-on-l",0.3606078,1620732334464,16000
"mpl-lr/student",0.049675465,1620732334466,16000
"mpl-lr/teacher",0.04964563,1620732334467,16000
"mpl-val/ema-loss",1.7178487,1620732351306,16020
"mpl-val/ema-acc",0.913,1620732351307,16020
"mpl-val/student-loss",1.7215353,1620732351308,16020
"mpl-val/student-acc",0.9064,1620732351308,16020
"mpl-uda/weight",8.0,1620732553789,16250
"mpl-uda/u-ratio",0.9633747,1620732553797,16250
"mpl-uda/l-ratio",0.000125,1620732553802,16250
"mpl/dot-product",0.8580119,1620732553807,16250
"mpl/moving-dot-product",-0.86262727,1620732553812,16250
"mpl-cross-entropy/teacher-on-l",0.733277,1620732553818,16250
"mpl-cross-entropy/teacher-on-u",0.66793007,1620732553823,16250
"mpl-cross-entropy/student-on-u",1.2981817,1620732553828,16250
"mpl-cross-entropy/student-on-l",0.36080435,1620732553833,16250
"mpl-lr/student",0.049659863,1620732553835,16250
"mpl-lr/teacher",0.04962938,1620732553836,16250
"mpl-uda/weight",8.0,1620732740771,16500
"mpl-uda/u-ratio",0.9650177,1620732740778,16500
"mpl-uda/l-ratio",0.00014583333,1620732740783,16500
"mpl/dot-product",0.8566683,1620732740788,16500
"mpl/moving-dot-product",-0.8626413,1620732740794,16500
"mpl-cross-entropy/teacher-on-l",0.7327583,1620732740799,16500
"mpl-cross-entropy/teacher-on-u",0.66418236,1620732740804,16500
"mpl-cross-entropy/student-on-u",1.2940034,1620732740809,16500
"mpl-cross-entropy/student-on-l",0.35585546,1620732740814,16500
"mpl-lr/student",0.049643897,1620732740816,16500
"mpl-lr/teacher",0.049612764,1620732740817,16500
"mpl-uda/weight",8.0,1620732927999,16750
"mpl-uda/u-ratio",0.96513385,1620732928007,16750
"mpl-uda/l-ratio",0.00022916665,1620732928013,16750
"mpl/dot-product",0.8578792,1620732928018,16750
"mpl/moving-dot-product",-0.8626289,1620732928024,16750
"mpl-cross-entropy/teacher-on-l",0.73449504,1620732928029,16750
"mpl-cross-entropy/teacher-on-u",0.66308343,1620732928035,16750
"mpl-cross-entropy/student-on-u",1.2923001,1620732928040,16750
"mpl-cross-entropy/student-on-l",0.3557655,1620732928045,16750
"mpl-lr/student",0.04962757,1620732928047,16750
"mpl-lr/teacher",0.04959579,1620732928048,16750
"mpl-uda/weight",8.0,1620733115193,17000
"mpl-uda/u-ratio",0.9650924,1620733115200,17000
"mpl-uda/l-ratio",0.000125,1620733115206,17000
"mpl/dot-product",0.85767585,1620733115211,17000
"mpl/moving-dot-product",-0.86263126,1620733115216,17000
"mpl-cross-entropy/teacher-on-l",0.73174155,1620733115221,17000
"mpl-cross-entropy/teacher-on-u",0.6606266,1620733115226,17000
"mpl-cross-entropy/student-on-u",1.2910589,1620733115232,17000
"mpl-cross-entropy/student-on-l",0.3526001,1620733115237,17000
"mpl-lr/student",0.049610876,1620733115238,17000
"mpl-lr/teacher",0.049578458,1620733115240,17000
"mpl-val/ema-loss",1.7144222,1620733132540,17020
"mpl-val/ema-acc",0.9179,1620733132541,17020
"mpl-val/student-loss",1.720441,1620733132542,17020
"mpl-val/student-acc",0.9056,1620733132543,17020
"mpl-uda/weight",8.0,1620733335096,17250
"mpl-uda/u-ratio",0.96577334,1620733335104,17250
"mpl-uda/l-ratio",0.00027083332,1620733335109,17250
"mpl/dot-product",0.857425,1620733335114,17250
"mpl/moving-dot-product",-0.86263347,1620733335120,17250
"mpl-cross-entropy/teacher-on-l",0.73164016,1620733335125,17250
"mpl-cross-entropy/teacher-on-u",0.65885365,1620733335130,17250
"mpl-cross-entropy/student-on-u",1.2881271,1620733335136,17250
"mpl-cross-entropy/student-on-l",0.35199723,1620733335141,17250
"mpl-lr/student",0.049593817,1620733335143,17250
"mpl-lr/teacher",0.049560763,1620733335144,17250
"mpl-uda/weight",8.0,1620733521367,17500
"mpl-uda/u-ratio",0.9661698,1620733521374,17500
"mpl-uda/l-ratio",0.00022916666,1620733521380,17500
"mpl/dot-product",0.8572116,1620733521386,17500
"mpl/moving-dot-product",-0.86263555,1620733521392,17500
"mpl-cross-entropy/teacher-on-l",0.7312281,1620733521398,17500
"mpl-cross-entropy/teacher-on-u",0.66360414,1620733521404,17500
"mpl-cross-entropy/student-on-u",1.2906058,1620733521410,17500
"mpl-cross-entropy/student-on-l",0.3510638,1620733521416,17500
"mpl-lr/student",0.0495764,1620733521418,17500
"mpl-lr/teacher",0.049542706,1620733521419,17500
"mpl-uda/weight",8.0,1620733708722,17750
"mpl-uda/u-ratio",0.9665264,1620733708731,17750
"mpl-uda/l-ratio",0.00018749999,1620733708737,17750
"mpl/dot-product",0.8572482,1620733708743,17750
"mpl/moving-dot-product",-0.86263543,1620733708749,17750
"mpl-cross-entropy/teacher-on-l",0.7322433,1620733708755,17750
"mpl-cross-entropy/teacher-on-u",0.65749156,1620733708761,17750
"mpl-cross-entropy/student-on-u",1.2861979,1620733708767,17750
"mpl-cross-entropy/student-on-l",0.35044885,1620733708773,17750
"mpl-lr/student",0.04955862,1620733708775,17750
"mpl-lr/teacher",0.049524292,1620733708776,17750
"mpl-uda/weight",8.0,1620733895727,18000
"mpl-uda/u-ratio",0.9664401,1620733895734,18000
"mpl-uda/l-ratio",0.00016666665,1620733895740,18000
"mpl/dot-product",0.8574439,1620733895745,18000
"mpl/moving-dot-product",-0.8626331,1620733895750,18000
"mpl-cross-entropy/teacher-on-l",0.73192954,1620733895755,18000
"mpl-cross-entropy/teacher-on-u",0.6557753,1620733895760,18000
"mpl-cross-entropy/student-on-u",1.2846498,1620733895765,18000
"mpl-cross-entropy/student-on-l",0.34870645,1620733895771,18000
